Comparison_Group	Cytokine	Cytokine Predictor	MRI Outcome	Spearman ρ	p-value	p-value (Bonferroni)	n_tests_in_group	Bonferroni_alpha_group	Significance	Sig (α=0.05)	Sig (Bonferroni)	n
T3-T4 (Change)	S100B	S100B_T3-T4	Cerebellum	-0.07510676161988107	0.8366276244944908	105.41508068630584	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-10	IL-10_T3-T4	Cerebellum	0.07510676161988107	0.8366276244944908	105.41508068630584	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-10	IL-10_T3-T4	Cortical	-0.07385489458759964	0.8393207610060259	105.75441588675926	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-6	IL-6_T3-T4	Pre-TAVI Infarcts	-0.06854301009605542	0.8507646115019297	107.19634104924314	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-6	IL-6_T3-T4	Cerebellum	0.0682788741998919	0.8513343342996051	107.26812612175024	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-2	IL-2_T3-T4	Total New Infarcts	-0.06686960980480709	0.8543750609172778	107.651257675577	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-6	IL-6_T3-T4	Cortical	-0.06154574548966636	0.86587749088509	109.10056385152134	126	0.0003968253968253968	ns			10
T3-T4 (Change)	GFAP	GFAP_T3-T4	Cerebellum	-0.0614509867799027	0.8660824325635182	109.1263865030033	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-8	IL-8_T3-T4	Left Hemisphere	-0.06097674333191042	0.8671082217678165	109.25563594274489	126	0.0003968253968253968	ns			10
T3-T4 (Change)	GFAP	GFAP_T3-T4	Subcortical	0.05921565254637921	0.8709190162111605	109.73579604260622	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-8	IL-8_T3-T4	Microhaemorrhage	0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-6	IL-6_T3-T4	Microhaemorrhage	0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-1β	IL-1β_T3-T4	Microhaemorrhage	-0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T3-T4 (Change)	TNF-α	TNF-α_T3-T4	Microhaemorrhage	0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-2	IL-2_T3-T4	Cerebellum	0.05462309935991352	0.8808678467694371	110.98934869294908	126	0.0003968253968253968	ns			10
T3-T4 (Change)	S100B	S100B_T3-T4	Fazekas Score	0.05360201681382464	0.8830819004320358	111.26831945443651	126	0.0003968253968253968	ns			10
T3-T4 (Change)	GFAP	GFAP_T3-T4	Right Hemisphere	-0.050186586133989394	0.8904929353324011	112.20210985188254	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-12p70	IL-12p70_T3-T4	Cortical	0.049386479832479485	0.8922301849261602	112.42100330069619	126	0.0003968253968253968	ns			10
T3-T4 (Change)	GFAP	GFAP_T3-T4	Cortical	-0.04923659639173309	0.8925556689885619	112.46201429255879	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-12p70	IL-12p70_T3-T4	Left Hemisphere	-0.03975553757928405	0.9131720800515564	115.0596820864961	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-13	IL-13_T3-T4	Pre-TAVI Infarcts	-0.03913115139224995	0.9145315597650794	115.2309765304	126	0.0003968253968253968	ns			10
T3-T4 (Change)	GFAP	GFAP_T3-T4	Total New Infarcts	-0.03647433262080388	0.9203184602756675	115.96012599473411	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-13	IL-13_T3-T4	Left Hemisphere	0.034811575555020326	0.9239418938402455	116.41667862387094	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-8	IL-8_T3-T4	Right Hemisphere	0.03136661633374337	0.9314529942810608	117.36307727941366	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-8	IL-8_T3-T4	Total New Infarcts	0.03039527718400323	0.9335717251179997	117.63003736486796	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-12p70	IL-12p70_T3-T4	Total New Infarcts	-0.021341463414634148	0.9533368057801433	120.12043752829805	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-1β	IL-1β_T3-T4	Pre-TAVI Infarcts	-0.02056290302881662	0.9550376643981487	120.33474571416674	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-13	IL-13_T3-T4	Cortical	0.013176156917368249	0.9711821601878753	122.36895218367229	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-13	IL-13_T3-T4	Total New Infarcts	-0.01301448015738384	0.9715356461804945	122.41349141874231	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-2	IL-2_T3-T4	Right Hemisphere	0.012546646533497349	0.9725585307704865	122.5423748770813	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-10	IL-10_T3-T4	Fazekas Score	-0.00670025210172808	0.9853438565030783	124.15332591938787	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-12p70	IL-12p70_T3-T4	Microhaemorrhage	0.0	1.0	126.0	126	0.0003968253968253968	ns			10
T3-T4 (Change)	TNF-α	TNF-α_T3-T4	Left Hemisphere	0.0	1.0	126.0	126	0.0003968253968253968	ns			10
T4	Tau	Tau_T4	Cortical	0.8493312877573959	0.001872006578443667	0.23587282888390204	126	0.0003968253968253968	*	✓		10
T4	GFAP	GFAP_T4	Fazekas Score	0.83753151271601	0.0024932766812583826	0.31415286183855623	126	0.0003968253968253968	*	✓		10
T4	Tau	Tau_T4	Right Hemisphere	0.809258701410579	0.004568010942441864	0.5755693787476749	126	0.0003968253968253968	*	✓		10
T4	Tau	Tau_T4	Total New Infarcts	0.790277206784084	0.006514223587240812	0.8207921719923423	126	0.0003968253968253968	*	✓		10
T4	GFAP	GFAP_T4	Pre-TAVI Infarcts	0.7608274120662151	0.01060272710391233	1.3359436150929536	126	0.0003968253968253968	*	✓		10
T4	Tau	Tau_T4	Left Hemisphere	0.7073302226501608	0.022142864766074136	2.790000960525341	126	0.0003968253968253968	*	✓		10
T4	Tau	Tau_T4	Subcortical	0.6184745932621829	0.056637151561744696	7.136281096779832	126	0.0003968253968253968	ns			10
T4	NF-L	NF-L_T4	Cerebellum	0.614509867799027	0.05870352373433333	7.396643990526	126	0.0003968253968253968	ns			10
T4	IL-1β	IL-1β_T4	Left Hemisphere	-0.6036697589859131	0.06460527755941271	8.140264972486001	126	0.0003968253968253968	ns			10
T4	NF-L	NF-L_T4	Pre-TAVI Infarcts	0.6031784888452876	0.06488158501301547	8.175079711639949	126	0.0003968253968253968	ns			10
T4	IL-10	IL-10_T4	Left Hemisphere	-0.5963330636892608	0.0688125092858525	8.670376170017414	126	0.0003968253968253968	ns			10
T4	IL-4	IL-4_T4	Right Hemisphere	0.5405624776173353	0.10668438413604835	13.44223240114209	126	0.0003968253968253968	ns			10
T4	S100B	S100B_T4	Pre-TAVI Infarcts	0.5346354787492321	0.11134423335830329	14.029373403146215	126	0.0003968253968253968	ns			10
T4	TNF-α	TNF-α_T4	Microhaemorrhage	-0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T4	IL-8	IL-8_T4	Microhaemorrhage	0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T4	NF-L	NF-L_T4	Total New Infarcts	0.5106406566912542	0.13150199306594584	16.569251126309176	126	0.0003968253968253968	ns			10
T4	NF-L	NF-L_T4	Cortical	0.5046751130152641	0.1368391440203207	17.24173214656041	126	0.0003968253968253968	ns			10
T4	IL-1β	IL-1β_T4	Total New Infarcts	-0.5045616012544536	0.13694196641606443	17.25468776842412	126	0.0003968253968253968	ns			10
T4	IL-8	IL-8_T4	Left Hemisphere	0.4939116209884744	0.14680045845378226	18.496857765176564	126	0.0003968253968253968	ns			10
T4	IL-10	IL-10_T4	Total New Infarcts	-0.4817073170731707	0.15861462127186138	19.985442280254535	126	0.0003968253968253968	ns			10
T4	TNF-α	TNF-α_T4	Fazekas Score	-0.47571789922269364	0.16461552446432795	20.741556082505323	126	0.0003968253968253968	ns			10
T4	S100B	S100B_T4	Fazekas Score	0.47571789922269364	0.16461552446432795	20.741556082505323	126	0.0003968253968253968	ns			10
T4	IL-12p70	IL-12p70_T4	Microhaemorrhage	-0.46562019717971886	0.17503628233382998	22.054571574062578	126	0.0003968253968253968	ns			10
T4	IL-10	IL-10_T4	Microhaemorrhage	-0.46562019717971886	0.17503628233382998	22.054571574062578	126	0.0003968253968253968	ns			10
T4	TNF-α	TNF-α_T4	Pre-TAVI Infarcts	-0.4523838666339657	0.18927503311325744	23.848654172270436	126	0.0003968253968253968	ns			10
T4	NF-L	NF-L_T4	Left Hemisphere	0.439032551989755	0.2043040015022369	25.74230418928185	126	0.0003968253968253968	ns			10
T4	IL-12p70	IL-12p70_T4	Pre-TAVI Infarcts	-0.43657307338215956	0.2071455499255689	26.100339290621683	126	0.0003968253968253968	ns			10
T4	IL-10	IL-10_T4	Subcortical	-0.4256707148621916	0.22001484271780652	27.721870182443624	126	0.0003968253968253968	ns			10
T4	GFAP	GFAP_T4	Cerebellum	0.4233290200393297	0.2228371337334357	28.0774788504129	126	0.0003968253968253968	ns			10
T4	IL-2	IL-2_T4	Fazekas Score	-0.42211588240886905	0.224307321037173	28.262722450683796	126	0.0003968253968253968	ns			10
T4	IL-4	IL-4_T4	Cortical	0.41247895569215265	0.23618163479731888	29.75888598446218	126	0.0003968253968253968	ns			10
T4	GFAP	GFAP_T4	Microhaemorrhage	0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T4	IFN-γ	IFN-γ_T4	Microhaemorrhage	-0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T4	NF-L	NF-L_T4	Microhaemorrhage	0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T4	IL-1β	IL-1β_T4	Microhaemorrhage	-0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T4	IL-8	IL-8_T4	Total New Infarcts	0.395138603392042	0.25841872523187825	32.56075937921666	126	0.0003968253968253968	ns			10
T4	IL-13	IL-13_T4	Fazekas Score	0.382516873699498	0.27530357220611945	34.68825009797105	126	0.0003968253968253968	ns			10
T4	IL-1β	IL-1β_T4	Subcortical	-0.381611983076666	0.2765365594195657	34.843606486865276	126	0.0003968253968253968	ns			10
T4	S100B	S100B_T4	Cortical	0.3754290474869648	0.2850413039427343	35.91520429678452	126	0.0003968253968253968	ns			10
T4	IL-8	IL-8_T4	Cortical	0.3631198983890315	0.30238580602182785	38.10061155875031	126	0.0003968253968253968	ns			10
T4	IL-2	IL-2_T4	Right Hemisphere	0.35130610293792575	0.3195441586068521	40.26256398446336	126	0.0003968253968253968	ns			10
T4	IL-2	IL-2_T4	Cortical	0.3508107492910983	0.32027446078743294	40.35458205921655	126	0.0003968253968253968	ns			10
T4	IL-8	IL-8_T4	Subcortical	0.34871439832867757	0.3233747331413563	40.74521637581089	126	0.0003968253968253968	ns			10
T4	Tau	Tau_T4	Cerebellum	0.3482222584194486	0.32410480478588877	40.83720540302198	126	0.0003968253968253968	ns			10
T4	GFAP	GFAP_T4	Right Hemisphere	-0.3324861331376797	0.3478963441217247	43.83493935933731	126	0.0003968253968253968	ns			10
T4	Tau	Tau_T4	Pre-TAVI Infarcts	0.3290064484610659	0.35327340997145557	44.512449656403405	126	0.0003968253968253968	ns			10
T4	IL-2	IL-2_T4	Total New Infarcts	0.32826899358723494	0.3544183270183252	44.656709204308974	126	0.0003968253968253968	ns			10
T4	IL-4	IL-4_T4	Fazekas Score	-0.3207501495497921	0.3661975979075056	46.14089733634571	126	0.0003968253968253968	ns			10
T4	NF-L	NF-L_T4	Right Hemisphere	0.31993948660418237	0.3674790911909357	46.302365490057895	126	0.0003968253968253968	ns			10
T4	NF-L	NF-L_T4	Fazekas Score	0.31491184878121975	0.3754763027147624	47.31001414206006	126	0.0003968253968253968	ns			10
T4	IL-8	IL-8_T4	Fazekas Score	0.30821159667949166	0.3862657042637646	48.66947873723434	126	0.0003968253968253968	ns			10
T4	IL-2	IL-2_T4	Cerebellum	0.3004270464795243	0.39898780712414983	50.27246369764288	126	0.0003968253968253968	ns			10
T4	IL-13	IL-13_T4	Right Hemisphere	-0.29546842014263947	0.40719486709748176	51.306553254282704	126	0.0003968253968253968	ns			10
T4	TNF-α	TNF-α_T4	Right Hemisphere	0.2948461935371877	0.408230344858702	51.437023452196456	126	0.0003968253968253968	ns			10
T4	IL-2	IL-2_T4	Pre-TAVI Infarcts	-0.29473494341303824	0.40841561331492215	51.46036727768019	126	0.0003968253968253968	ns			10
T4	Tau	Tau_T4	Microhaemorrhage	0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T4	IFN-γ	IFN-γ_T4	Pre-TAVI Infarcts	-0.2878806424034327	0.4199069358762153	52.908273920403126	126	0.0003968253968253968	ns			10
T4	IL-10	IL-10_T4	Pre-TAVI Infarcts	-0.27844424365318843	0.4359709720217503	54.93234247474054	126	0.0003968253968253968	ns			10
T4	IL-1β	IL-1β_T4	Right Hemisphere	-0.269752900470193	0.4510117746764192	56.827483609228814	126	0.0003968253968253968	ns			10
T4	S100B	S100B_T4	Right Hemisphere	0.269752900470193	0.4510117746764192	56.827483609228814	126	0.0003968253968253968	ns			10
T4	IL-12p70	IL-12p70_T4	Cerebellum	-0.26709822802600947	0.45565189195182676	57.41213838593017	126	0.0003968253968253968	ns			10
T4	IL-4	IL-4_T4	Pre-TAVI Infarcts	-0.2624997436527193	0.4637399427609029	58.43123278787377	126	0.0003968253968253968	ns			10
T4	IL-4	IL-4_T4	Cerebellum	-0.2614881801842454	0.46552763473625547	58.65648197676819	126	0.0003968253968253968	ns			10
T4	IL-1β	IL-1β_T4	Cortical	-0.2584921310565987	0.47084027240748283	59.32587432334284	126	0.0003968253968253968	ns			10
T4	IFN-γ	IFN-γ_T4	Left Hemisphere	-0.2500046476608327	0.48603364558571516	61.24023934380011	126	0.0003968253968253968	ns			10
T4	IL-6	IL-6_T4	Subcortical	-0.2434421271351145	0.49792383627120895	62.73840337017233	126	0.0003968253968253968	ns			10
T4	TNF-α	TNF-α_T4	Cortical	0.23387383286073218	0.5154775174534143	64.9501671991302	126	0.0003968253968253968	ns			10
T4	IL-10	IL-10_T4	Cerebellum	-0.2225818566883412	0.5365158227812866	67.60099367044211	126	0.0003968253968253968	ns			10
T4	NF-L	NF-L_T4	Subcortical	0.21712405933672374	0.5468058046468244	68.89753138549987	126	0.0003968253968253968	ns			10
T4	IL-10	IL-10_T4	Right Hemisphere	-0.21708849639642164	0.5468731084586383	68.90601166578843	126	0.0003968253968253968	ns			10
T4	IL-10	IL-10_T4	Cortical	-0.21606584926709774	0.5488098935120211	69.15004658251466	126	0.0003968253968253968	ns			10
T4	GFAP	GFAP_T4	Left Hemisphere	0.21341860166168644	0.553835993239951	69.78333514823383	126	0.0003968253968253968	ns			10
T4	IL-6	IL-6_T4	Total New Infarcts	-0.21276694028802262	0.5550759959985581	69.93957549581832	126	0.0003968253968253968	ns			10
T4	IFN-γ	IFN-γ_T4	Cerebellum	-0.21166451001966485	0.5571761964198673	70.20420074890328	126	0.0003968253968253968	ns			10
T4	IL-12p70	IL-12p70_T4	Cortical	0.2098925392880378	0.5605583640309748	70.63035386790283	126	0.0003968253968253968	ns			10
T4	IFN-γ	IFN-γ_T4	Fazekas Score	-0.2010075630518424	0.5776352324548533	72.78203928931151	126	0.0003968253968253968	ns			10
T4	IL-6	IL-6_T4	Right Hemisphere	-0.20074634453595758	0.5781402291206352	72.84566886920004	126	0.0003968253968253968	ns			10
T4	IL-6	IL-6_T4	Left Hemisphere	-0.19512557866211333	0.58904630489656	74.21983441696655	126	0.0003968253968253968	ns			10
T4	IL-8	IL-8_T4	Right Hemisphere	0.1944730212692089	0.5903173590239674	74.37998723701989	126	0.0003968253968253968	ns			10
T4	IL-6	IL-6_T4	Cerebellum	0.1911808477596973	0.5967451543602388	75.18988944939008	126	0.0003968253968253968	ns			10
T4	IL-4	IL-4_T4	Subcortical	0.1889822365046136	0.6010519086375379	75.73254048832978	126	0.0003968253968253968	ns			10
T4	IFN-γ	IFN-γ_T4	Right Hemisphere	0.1881996980024602	0.6025874817823194	75.92602270457223	126	0.0003968253968253968	ns			10
T4	IL-1β	IL-1β_T4	Fazekas Score	0.18090680674665816	0.6169653085835417	77.73762888152625	126	0.0003968253968253968	ns			10
T4	IL-12p70	IL-12p70_T4	Left Hemisphere	0.180428978244443	0.6179115092998275	77.85685017177826	126	0.0003968253968253968	ns			10
T4	IL-4	IL-4_T4	Total New Infarcts	0.17460757394239454	0.6294794021755559	79.31440467412004	126	0.0003968253968253968	ns			10
T4	IL-6	IL-6_T4	Fazekas Score	0.17420655464493007	0.6302789918684634	79.41515297542638	126	0.0003968253968253968	ns			10
T4	IL-2	IL-2_T4	Microhaemorrhage	-0.1740776559556978	0.6305360755569764	79.44754552017903	126	0.0003968253968253968	ns			10
T4	IL-12p70	IL-12p70_T4	Fazekas Score	-0.17137654069092126	0.6359315264070884	80.12737232729313	126	0.0003968253968253968	ns			10
T4	IL-8	IL-8_T4	Pre-TAVI Infarcts	0.17135752524013853	0.6359695646371731	80.13216514428382	126	0.0003968253968253968	ns			10
T4	IL-2	IL-2_T4	Subcortical	0.17106744068953994	0.6365499404892768	80.20529250164888	126	0.0003968253968253968	ns			10
T4	IL-13	IL-13_T4	Microhaemorrhage	-0.16563466499998444	0.6474519639299467	81.57894745517329	126	0.0003968253968253968	ns			10
T4	IFN-γ	IFN-γ_T4	Subcortical	-0.15790840679034454	0.6630604488069967	83.54561654968158	126	0.0003968253968253968	ns			10
T4	IL-8	IL-8_T4	Cerebellum	0.15704141065975133	0.6648193783045886	83.76724166637817	126	0.0003968253968253968	ns			10
T4	IFN-γ	IFN-γ_T4	Cortical	0.1538643637241659	0.6712773933400765	84.58095156084964	126	0.0003968253968253968	ns			10
T4	IL-1β	IL-1β_T4	Cerebellum	-0.15021352323976214	0.6787224632615237	85.519030370952	126	0.0003968253968253968	ns			10
T4	IL-12p70	IL-12p70_T4	Right Hemisphere	0.14787187435698287	0.6835109809156317	86.12238359536958	126	0.0003968253968253968	ns			10
T4	GFAP	GFAP_T4	Subcortical	-0.1315903389919538	0.7170790426710377	90.35195937655075	126	0.0003968253968253968	ns			10
T4	IL-13	IL-13_T4	Subcortical	-0.1314684396244359	0.7173320962050228	90.38384412183288	126	0.0003968253968253968	ns			10
T4	IL-12p70	IL-12p70_T4	Total New Infarcts	0.11890243902439024	0.743547053171324	93.68692869958682	126	0.0003968253968253968	ns			10
T4	IL-4	IL-4_T4	Left Hemisphere	0.11676157401734313	0.7480378187057528	94.25276515692485	126	0.0003968253968253968	ns			10
T4	IL-2	IL-2_T4	Left Hemisphere	0.1158558123306298	0.7499398453270247	94.49242051120511	126	0.0003968253968253968	ns			10
T4	TNF-α	TNF-α_T4	Total New Infarcts	0.11550205329921229	0.750683041040583	94.58606317111347	126	0.0003968253968253968	ns			10
T4	IL-4	IL-4_T4	Microhaemorrhage	-0.1111111111111111	0.759922968348739	95.75029401194111	126	0.0003968253968253968	ns			10
T4	IL-13	IL-13_T4	Cerebellum	0.09257834648240865	0.7992116661230454	100.70066993150373	126	0.0003968253968253968	ns			10
T4	IFN-γ	IFN-γ_T4	Total New Infarcts	-0.08510677611520905	0.8151715445415288	102.71161461223264	126	0.0003968253968253968	ns			10
T4	S100B	S100B_T4	Total New Infarcts	0.07294866524160776	0.8412712675592938	106.00017971247102	126	0.0003968253968253968	ns			10
T4	GFAP	GFAP_T4	Total New Infarcts	0.07294866524160776	0.8412712675592938	106.00017971247102	126	0.0003968253968253968	ns			10
T4	S100B	S100B_T4	Subcortical	-0.07237468644557458	0.8425070635827293	106.15589001142389	126	0.0003968253968253968	ns			10
T4	IL-10	IL-10_T4	Fazekas Score	-0.07056681087273228	0.846401494248156	106.64658827526766	126	0.0003968253968253968	ns			10
T4	IL-12p70	IL-12p70_T4	Subcortical	0.062695686685129	0.863391004872432	108.78726661392643	126	0.0003968253968253968	ns			10
T4	TNF-α	TNF-α_T4	Left Hemisphere	-0.06097674333191042	0.8671082217678165	109.25563594274489	126	0.0003968253968253968	ns			10
T4	S100B	S100B_T4	Microhaemorrhage	0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T4	IL-6	IL-6_T4	Microhaemorrhage	-0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T4	Tau	Tau_T4	Fazekas Score	0.04020151261036848	0.9122011799578913	114.9373486746943	126	0.0003968253968253968	ns			10
T4	IL-13	IL-13_T4	Pre-TAVI Infarcts	-0.03913115139224995	0.9145315597650794	115.2309765304	126	0.0003968253968253968	ns			10
T4	IL-13	IL-13_T4	Left Hemisphere	0.034811575555020326	0.9239418938402455	116.41667862387094	126	0.0003968253968253968	ns			10
T4	IL-6	IL-6_T4	Pre-TAVI Infarcts	-0.03427150504802771	0.9251190743680563	116.5650033703751	126	0.0003968253968253968	ns			10
T4	IL-1β	IL-1β_T4	Pre-TAVI Infarcts	0.027417204038422165	0.9400699293286143	118.4488110954054	126	0.0003968253968253968	ns			10
T4	TNF-α	TNF-α_T4	Cerebellum	-0.02731154967995676	0.9403005294339523	118.47786670867798	126	0.0003968253968253968	ns			10
T4	GFAP	GFAP_T4	Cortical	0.024618298195866545	0.9461800987252644	119.21869243938332	126	0.0003968253968253968	ns			10
T4	S100B	S100B_T4	Cerebellum	-0.020483662259967565	0.9552107846379219	120.35655886437816	126	0.0003968253968253968	ns			10
T4	TNF-α	TNF-α_T4	Subcortical	0.019738550848793068	0.9568387387146318	120.5616810780436	126	0.0003968253968253968	ns			10
T4	IL-13	IL-13_T4	Cortical	0.013176156917368249	0.9711821601878753	122.36895218367229	126	0.0003968253968253968	ns			10
T4	IL-13	IL-13_T4	Total New Infarcts	-0.01301448015738384	0.9715356461804945	122.41349141874231	126	0.0003968253968253968	ns			10
T4	IL-6	IL-6_T4	Cortical	-0.006154574548966636	0.98653737812966	124.30370964433716	126	0.0003968253968253968	ns			10
T4	S100B	S100B_T4	Left Hemisphere	0.006097674333191042	0.9866618333383285	124.31939100062938	126	0.0003968253968253968	ns			10
